timestamp,server_id,cpu_utilization,memory_utilization,network_utilization,disk_utilization
2024-01-22 21:00:00,server_005,66.35,58.26,40.47,23.89
2024-01-22 22:00:00,server_005,44.92,40.02,21.83,0.57
2024-01-22 23:00:00,server_005,50.54,42.83,28.4,18.37
2024-01-23 00:00:00,server_005,34.13,34.62,22.2,9.76
2024-01-23 01:00:00,server_005,43.04,39.08,19.63,14.5
2024-01-23 02:00:00,server_005,40.07,37.59,11.94,12.31
2024-01-23 03:00:00,server_005,45.13,40.13,24.26,10.12
2024-01-23 04:00:00,server_005,36.32,35.72,4.87,4.49
2024-01-23 05:00:00,server_005,48.85,41.99,25.26,24.84
2024-01-23 06:00:00,server_005,53.08,44.1,27.71,12.63
2024-01-23 07:00:00,server_005,59.15,54.66,27.71,30.41
2024-01-23 08:00:00,server_005,63.71,56.94,37.49,21.82
2024-01-23 09:00:00,server_005,84.43,74.82,31.82,41.15
2024-01-23 10:00:00,server_005,74.4,69.81,47.91,33.78
2024-01-23 11:00:00,server_005,79.42,72.32,48.18,39.46
2024-01-23 12:00:00,server_005,68.53,66.88,36.72,28.61
2024-01-23 13:00:00,server_005,78.6,71.91,32.93,22.53
2024-01-23 14:00:00,server_005,71.54,68.38,38.65,38.56
2024-01-23 15:00:00,server_005,76.3,70.76,51.34,22.01
2024-01-23 16:00:00,server_005,85.6,75.41,52.26,50.69
2024-01-23 17:00:00,server_005,79.88,72.55,49.43,38.94
2024-01-23 18:00:00,server_005,63.32,56.75,41.44,31.09
2024-01-23 19:00:00,server_005,68.95,59.56,46.3,21.53
2024-01-23 20:00:00,server_005,62.79,56.48,46.31,29.72
2024-01-23 21:00:00,server_005,52.09,51.13,42.03,23.64
2024-01-23 22:00:00,server_005,41.58,38.35,38.82,23.27
2024-01-23 23:00:00,server_005,47.24,41.18,25.26,16.43
2024-01-24 00:00:00,server_005,42.39,38.76,36.05,31.0
2024-01-24 01:00:00,server_005,32.94,34.03,7.57,23.85
2024-01-24 02:00:00,server_005,38.9,37.01,12.36,11.35
2024-01-24 03:00:00,server_005,45.02,40.07,19.43,19.17
2024-01-24 04:00:00,server_005,35.14,35.13,13.82,8.07
2024-01-24 05:00:00,server_005,41.57,38.35,21.43,27.43
2024-01-24 06:00:00,server_005,34.73,34.93,10.45,10.68
2024-01-24 07:00:00,server_005,52.17,51.17,19.46,23.52
2024-01-24 08:00:00,server_005,51.78,50.97,22.28,35.35
2024-01-24 09:00:00,server_005,80.47,72.84,30.74,44.22
2024-01-24 10:00:00,server_005,82.19,73.71,50.36,29.25
2024-01-24 11:00:00,server_005,86.14,75.68,62.84,46.13
2024-01-24 12:00:00,server_005,79.06,72.14,66.13,33.81
2024-01-24 13:00:00,server_005,77.28,71.25,44.57,46.06
2024-01-24 14:00:00,server_005,68.45,66.84,25.64,29.99
2024-01-24 15:00:00,server_005,73.51,69.36,48.79,31.61
2024-01-24 16:00:00,server_005,71.89,68.56,40.73,45.92
2024-01-24 17:00:00,server_005,81.45,73.34,24.85,38.78
2024-01-24 18:00:00,server_005,61.08,55.63,34.13,33.95
2024-01-24 19:00:00,server_005,60.52,55.35,47.33,22.7
2024-01-24 20:00:00,server_005,65.22,57.7,41.99,34.61
2024-01-24 21:00:00,server_005,56.04,53.1,51.03,37.21
2024-01-24 22:00:00,server_005,48.15,41.63,24.01,23.55
2024-01-24 23:00:00,server_005,49.65,42.38,35.46,34.28
2024-01-25 00:00:00,server_005,49.06,42.09,22.91,8.67
2024-01-25 01:00:00,server_005,39.76,37.44,28.42,8.39
2024-01-25 02:00:00,server_005,43.42,39.27,22.03,17.24
2024-01-25 03:00:00,server_005,39.53,37.33,17.0,29.43
2024-01-25 04:00:00,server_005,40.51,37.81,31.0,25.75
2024-01-25 05:00:00,server_005,49.68,42.4,17.71,24.35
2024-01-25 06:00:00,server_005,41.75,38.44,35.2,10.94
2024-01-25 07:00:00,server_005,51.22,50.7,33.31,23.73
2024-01-25 08:00:00,server_005,58.27,54.22,45.43,28.15
2024-01-25 09:00:00,server_005,77.23,71.23,44.58,33.29
2024-01-25 10:00:00,server_005,73.54,69.38,67.3,28.17
2024-01-25 11:00:00,server_005,79.35,72.29,32.59,34.81
2024-01-25 12:00:00,server_005,80.19,72.7,48.24,30.73
2024-01-25 13:00:00,server_005,84.97,75.1,53.09,29.79
2024-01-25 14:00:00,server_005,75.32,70.27,51.42,48.11
2024-01-25 15:00:00,server_005,78.87,72.04,58.78,32.67
2024-01-25 16:00:00,server_005,78.21,71.72,40.11,42.54
2024-01-25 17:00:00,server_005,67.89,66.55,51.73,15.74
2024-01-25 18:00:00,server_005,55.41,52.79,27.99,23.14
2024-01-25 19:00:00,server_005,57.92,54.04,51.1,36.61
2024-01-25 20:00:00,server_005,83.93,71.05,65.35,45.56
2024-01-25 21:00:00,server_005,68.33,59.25,26.45,30.06
2024-01-25 22:00:00,server_005,45.72,40.42,30.75,28.88
2024-01-25 23:00:00,server_005,43.62,39.37,24.87,28.5
2024-01-26 00:00:00,server_005,45.29,40.2,39.61,0.0
2024-01-26 01:00:00,server_005,39.67,37.39,34.18,6.88
2024-01-26 02:00:00,server_005,43.13,39.12,30.97,12.0
2024-01-26 03:00:00,server_005,38.71,36.92,7.85,15.04
2024-01-26 04:00:00,server_005,47.54,41.33,34.63,18.87
2024-01-26 05:00:00,server_005,39.46,37.29,30.48,8.46
2024-01-26 06:00:00,server_005,40.65,37.88,26.21,23.85
2024-01-26 07:00:00,server_005,55.28,52.72,61.14,30.58
2024-01-26 08:00:00,server_005,54.55,52.36,28.35,21.03
2024-01-26 09:00:00,server_005,83.68,74.45,52.68,43.47
2024-01-26 10:00:00,server_005,77.55,71.39,47.53,25.0
2024-01-26 11:00:00,server_005,79.43,72.33,49.62,45.88
2024-01-26 12:00:00,server_005,77.94,71.58,38.98,35.43
2024-01-26 13:00:00,server_005,81.13,73.17,45.73,32.2
2024-01-26 14:00:00,server_005,77.05,71.14,39.9,22.96
2024-01-26 15:00:00,server_005,72.62,68.92,60.13,26.48
2024-01-26 16:00:00,server_005,79.02,72.12,37.83,26.82
2024-01-26 17:00:00,server_005,75.33,70.27,69.26,41.32
2024-01-26 18:00:00,server_005,73.03,61.6,37.86,32.63
2024-01-26 19:00:00,server_005,55.67,52.92,31.31,36.32
2024-01-26 20:00:00,server_005,85.87,72.02,39.63,34.84
2024-01-26 21:00:00,server_005,59.22,54.69,37.37,29.79
2024-01-26 22:00:00,server_005,48.91,42.02,32.45,22.09
2024-01-26 23:00:00,server_005,42.77,38.94,43.97,27.38
2024-01-27 00:00:00,server_005,33.25,30.67,10.75,26.31
2024-01-27 01:00:00,server_005,38.86,33.48,23.17,9.18
2024-01-27 02:00:00,server_005,31.29,29.69,20.54,15.4
2024-01-27 03:00:00,server_005,33.64,30.87,24.68,13.59
2024-01-27 04:00:00,server_005,41.08,34.59,5.38,20.24
2024-01-27 05:00:00,server_005,38.41,33.25,20.82,17.0
2024-01-27 06:00:00,server_005,38.99,33.54,19.74,37.38
2024-01-27 07:00:00,server_005,50.12,45.13,37.0,29.68
2024-01-27 08:00:00,server_005,49.46,44.8,19.99,24.24
2024-01-27 09:00:00,server_005,72.67,62.42,48.32,34.11
2024-01-27 10:00:00,server_005,60.15,56.17,20.29,18.3
2024-01-27 11:00:00,server_005,62.75,57.46,34.39,15.95
2024-01-27 12:00:00,server_005,63.08,57.63,53.34,32.43
2024-01-27 13:00:00,server_005,60.12,56.15,17.91,23.85
2024-01-27 14:00:00,server_005,69.11,60.64,44.77,32.54
2024-01-27 15:00:00,server_005,82.66,71.42,59.98,38.04
2024-01-27 16:00:00,server_005,63.42,57.8,26.75,32.41
2024-01-27 17:00:00,server_005,65.32,58.75,38.76,23.11
2024-01-27 18:00:00,server_005,49.6,44.87,14.74,22.48
2024-01-27 19:00:00,server_005,43.98,42.06,13.99,16.87
2024-01-27 20:00:00,server_005,40.6,40.37,24.94,15.0
2024-01-27 21:00:00,server_005,49.53,44.83,18.07,26.17
2024-01-27 22:00:00,server_005,57.57,46.83,40.75,22.09
2024-01-27 23:00:00,server_005,32.7,30.4,21.47,14.71
2024-01-28 00:00:00,server_005,29.18,28.64,0.86,23.03
2024-01-28 01:00:00,server_005,30.05,29.07,8.49,18.69
2024-01-28 02:00:00,server_005,44.5,36.3,30.43,6.4
2024-01-28 03:00:00,server_005,31.78,29.94,32.89,25.01
2024-01-28 04:00:00,server_005,41.03,34.56,17.12,24.63
2024-01-28 05:00:00,server_005,34.65,31.37,14.3,7.88
2024-01-28 06:00:00,server_005,37.59,32.84,14.93,15.64
2024-01-28 07:00:00,server_005,51.03,45.58,17.26,20.24
2024-01-28 08:00:00,server_005,43.24,41.69,28.41,38.48
2024-01-28 09:00:00,server_005,60.85,56.51,37.15,22.44
2024-01-28 10:00:00,server_005,59.19,55.68,32.97,19.95
2024-01-28 11:00:00,server_005,71.09,61.64,55.31,40.52
2024-01-28 12:00:00,server_005,70.65,61.41,36.73,23.69
2024-01-28 13:00:00,server_005,54.0,53.09,24.73,31.98
2024-01-28 14:00:00,server_005,67.57,59.87,37.52,32.99
2024-01-28 15:00:00,server_005,63.11,57.65,32.97,32.03
2024-01-28 16:00:00,server_005,63.97,58.08,24.89,45.87
2024-01-28 17:00:00,server_005,60.61,56.39,26.88,25.95
2024-01-28 18:00:00,server_005,54.25,47.19,36.82,32.7
2024-01-28 19:00:00,server_005,42.36,41.25,10.98,12.04
2024-01-28 20:00:00,server_005,47.99,44.07,42.95,31.44
2024-01-28 21:00:00,server_005,52.43,46.28,37.84,20.83
2024-01-28 22:00:00,server_005,38.41,33.25,32.15,24.62
2024-01-28 23:00:00,server_005,39.12,33.61,17.55,5.58
2024-01-29 00:00:00,server_005,48.63,41.88,35.48,0.0
2024-01-29 01:00:00,server_005,38.07,36.6,26.54,21.61
2024-01-29 02:00:00,server_005,62.34,52.73,46.04,28.99
2024-01-29 03:00:00,server_005,34.58,34.85,16.99,15.67
2024-01-29 04:00:00,server_005,50.4,42.76,26.58,14.54
2024-01-29 05:00:00,server_005,40.77,37.95,25.88,14.58
2024-01-29 06:00:00,server_005,35.12,35.12,31.87,32.18
2024-01-29 07:00:00,server_005,53.56,51.87,13.04,29.16
2024-01-29 08:00:00,server_005,62.68,56.42,36.4,27.92
2024-01-29 09:00:00,server_005,77.4,71.31,54.62,33.82
2024-01-29 10:00:00,server_005,84.92,75.07,48.74,47.61
2024-01-29 11:00:00,server_005,82.89,74.06,51.96,28.16
2024-01-29 12:00:00,server_005,90.0,77.61,46.78,41.7
2024-01-29 13:00:00,server_005,75.43,70.33,50.44,37.54
2024-01-29 14:00:00,server_005,73.24,69.23,59.83,31.39
2024-01-29 15:00:00,server_005,77.78,71.5,59.49,40.14
2024-01-29 16:00:00,server_005,84.29,74.76,56.38,30.48
2024-01-29 17:00:00,server_005,78.73,71.98,36.42,38.66
2024-01-29 18:00:00,server_005,54.74,52.46,53.09,41.34
2024-01-29 19:00:00,server_005,50.79,50.48,27.8,10.81
2024-01-29 20:00:00,server_005,56.09,53.13,31.96,39.83
2024-01-29 21:00:00,server_005,65.18,57.68,41.76,19.29
2024-01-29 22:00:00,server_005,58.54,50.83,39.52,30.74
2024-01-29 23:00:00,server_005,46.72,40.92,25.27,21.72
2024-01-30 00:00:00,server_005,39.45,37.29,38.2,25.3
2024-01-30 01:00:00,server_005,39.9,37.51,10.43,15.82
2024-01-30 02:00:00,server_005,46.71,40.91,16.89,36.13
2024-01-30 03:00:00,server_005,40.18,37.65,27.91,16.57
2024-01-30 04:00:00,server_005,35.15,35.14,20.16,15.54
2024-01-30 05:00:00,server_005,38.85,36.98,21.44,10.98
2024-01-30 06:00:00,server_005,32.07,33.6,9.31,23.58
2024-01-30 07:00:00,server_005,63.65,56.91,38.63,24.33
2024-01-30 08:00:00,server_005,60.14,55.15,33.64,23.88
2024-01-30 09:00:00,server_005,82.78,74.0,42.83,34.33
2024-01-30 10:00:00,server_005,83.95,74.58,47.43,34.41
2024-01-30 11:00:00,server_005,72.69,68.96,49.41,40.71
2024-01-30 12:00:00,server_005,98.8,86.01,42.45,51.33
2024-01-30 13:00:00,server_005,62.55,63.89,43.04,28.23
2024-01-30 14:00:00,server_005,81.7,73.46,57.58,24.22
2024-01-30 15:00:00,server_005,81.53,73.37,46.23,24.74
2024-01-30 16:00:00,server_005,78.75,71.99,34.86,45.81
2024-01-30 17:00:00,server_005,79.29,72.26,48.37,28.08
2024-01-30 18:00:00,server_005,54.81,52.49,40.98,11.98
2024-01-30 19:00:00,server_005,66.44,58.31,39.0,17.06
2024-01-30 20:00:00,server_005,76.76,67.47,55.26,31.48
2024-01-30 21:00:00,server_005,67.89,59.03,56.6,31.77
2024-01-30 22:00:00,server_005,41.45,38.28,2.99,22.63
2024-01-30 23:00:00,server_005,45.26,40.19,35.32,28.81
2024-01-31 00:00:00,server_005,39.39,37.26,17.16,24.82
2024-01-01 00:00:00,server_006,42.82,37.99,20.78,17.03
2024-01-01 01:00:00,server_006,34.42,33.79,11.69,22.93
2024-01-01 02:00:00,server_006,41.69,37.42,8.57,21.12
2024-01-01 03:00:00,server_006,33.2,33.18,30.53,11.97
2024-01-01 04:00:00,server_006,40.11,36.64,8.25,8.47
2024-01-01 05:00:00,server_006,39.21,36.18,17.48,9.46
2024-01-01 06:00:00,server_006,33.83,33.49,26.22,15.52
2024-01-01 07:00:00,server_006,51.15,49.26,30.32,18.41
2024-01-01 08:00:00,server_006,47.0,47.18,11.27,29.85
2024-01-01 09:00:00,server_006,67.7,64.64,28.3,28.17
2024-01-01 10:00:00,server_006,88.49,79.03,51.81,64.74
2024-01-01 11:00:00,server_006,68.87,65.22,39.6,27.62
2024-01-01 12:00:00,server_006,54.57,58.07,45.38,30.31
2024-01-01 13:00:00,server_006,71.15,66.36,27.92,45.77
2024-01-01 14:00:00,server_006,73.74,67.66,38.58,30.6
2024-01-01 15:00:00,server_006,59.52,60.55,28.54,33.76
2024-01-01 16:00:00,server_006,67.88,64.73,37.82,33.08
2024-01-01 17:00:00,server_006,69.77,65.67,58.27,29.27
2024-01-01 18:00:00,server_006,60.27,53.82,32.38,28.28
2024-01-01 19:00:00,server_006,50.77,49.07,23.42,41.14
2024-01-01 20:00:00,server_006,41.84,44.6,24.36,18.44
2024-01-01 21:00:00,server_006,63.44,55.41,52.01,28.91
2024-01-01 22:00:00,server_006,41.34,37.25,27.76,25.57
2024-01-01 23:00:00,server_006,39.39,36.27,17.35,12.97
2024-01-02 00:00:00,server_006,39.37,36.26,22.0,28.87
2024-01-02 01:00:00,server_006,37.72,35.44,21.47,36.86
2024-01-02 02:00:00,server_006,28.3,30.73,29.05,18.45
2024-01-02 03:00:00,server_006,40.32,36.74,37.66,8.55
2024-01-02 04:00:00,server_006,41.19,37.17,26.85,6.19
2024-01-02 05:00:00,server_006,38.96,36.06,19.36,34.15
2024-01-02 06:00:00,server_006,29.29,31.22,7.66,14.24
2024-01-02 07:00:00,server_006,49.21,48.29,9.72,28.27
2024-01-02 08:00:00,server_006,50.22,48.8,40.8,30.03
2024-01-02 09:00:00,server_006,69.16,65.37,52.89,41.62
2024-01-02 10:00:00,server_006,71.05,66.31,46.47,20.97
2024-01-02 11:00:00,server_006,72.09,66.83,57.67,17.36
2024-01-02 12:00:00,server_006,74.73,68.15,53.54,36.38
2024-01-02 13:00:00,server_006,65.38,63.48,40.48,34.77
2024-01-02 14:00:00,server_006,61.89,61.73,44.67,30.05
2024-01-02 15:00:00,server_006,66.06,63.82,35.5,33.07
2024-01-02 16:00:00,server_006,66.75,64.16,50.27,9.34
2024-01-02 17:00:00,server_006,66.24,63.91,38.71,15.99
2024-01-02 18:00:00,server_006,45.55,46.46,31.22,21.89
2024-01-02 19:00:00,server_006,50.1,48.74,30.12,28.58
2024-01-02 20:00:00,server_006,51.51,49.44,39.18,32.96
2024-01-02 21:00:00,server_006,53.38,50.37,41.68,30.51
2024-01-02 22:00:00,server_006,34.18,33.67,8.77,16.16
2024-01-02 23:00:00,server_006,29.05,31.1,2.84,5.71
2024-01-03 00:00:00,server_006,43.05,38.11,4.57,13.13
2024-01-03 01:00:00,server_006,28.99,31.07,6.0,11.16
2024-01-03 02:00:00,server_006,41.0,37.08,40.09,12.1
2024-01-03 03:00:00,server_006,39.53,36.34,15.71,33.03
2024-01-03 04:00:00,server_006,31.4,32.28,38.86,16.5
2024-01-03 05:00:00,server_006,37.07,35.11,28.19,17.75
2024-01-03 06:00:00,server_006,34.46,33.81,22.33,25.13
2024-01-03 07:00:00,server_006,59.5,53.43,35.4,22.67
2024-01-03 08:00:00,server_006,53.41,50.39,27.28,33.93
2024-01-03 09:00:00,server_006,61.11,61.34,37.92,38.87
2024-01-03 10:00:00,server_006,63.84,62.71,53.67,21.36
2024-01-03 11:00:00,server_006,78.93,74.25,55.74,46.46
2024-01-03 12:00:00,server_006,73.07,67.32,29.02,43.88
2024-01-03 13:00:00,server_006,73.0,67.29,46.17,29.5
2024-01-03 14:00:00,server_006,73.75,67.66,42.34,25.67
2024-01-03 15:00:00,server_006,94.05,81.81,47.17,43.5
2024-01-03 16:00:00,server_006,67.42,64.5,20.68,25.36
2024-01-03 17:00:00,server_006,69.39,65.48,40.31,24.73
2024-01-03 18:00:00,server_006,52.2,49.78,5.2,21.92
2024-01-03 19:00:00,server_006,59.13,53.25,34.32,29.28
2024-01-03 20:00:00,server_006,59.49,53.43,25.18,7.78
2024-01-03 21:00:00,server_006,47.57,47.47,22.27,27.12
2024-01-03 22:00:00,server_006,27.75,30.45,0.0,9.21
2024-01-03 23:00:00,server_006,62.13,51.64,45.66,17.6
2024-01-04 00:00:00,server_006,38.95,36.05,21.44,7.0
2024-01-04 01:00:00,server_006,36.2,34.68,20.06,23.82
2024-01-04 02:00:00,server_006,32.65,32.91,25.52,22.07
2024-01-04 03:00:00,server_006,32.0,32.58,19.24,18.69
2024-01-04 04:00:00,server_006,33.95,33.55,17.68,21.98
2024-01-04 05:00:00,server_006,45.72,39.44,43.35,20.24
2024-01-04 06:00:00,server_006,42.25,37.7,18.47,21.01
2024-01-04 07:00:00,server_006,46.44,46.9,30.56,15.07
2024-01-04 08:00:00,server_006,42.99,45.18,15.87,19.22
2024-01-04 09:00:00,server_006,71.0,66.29,53.89,44.0
2024-01-04 10:00:00,server_006,58.52,60.05,29.58,18.74
2024-01-04 11:00:00,server_006,67.11,64.34,40.63,35.61
2024-01-04 12:00:00,server_006,62.44,62.01,38.14,36.86
2024-01-04 13:00:00,server_006,68.91,65.24,36.53,28.65
2024-01-04 14:00:00,server_006,65.18,63.38,44.04,27.89
2024-01-04 15:00:00,server_006,62.86,62.22,37.69,45.9
2024-01-04 16:00:00,server_006,67.68,64.63,34.95,39.74
2024-01-04 17:00:00,server_006,67.08,64.33,56.52,33.4
2024-01-04 18:00:00,server_006,55.8,51.58,27.27,32.4
2024-01-04 19:00:00,server_006,56.88,52.13,17.13,21.49
2024-01-04 20:00:00,server_006,60.17,53.77,39.5,19.36
2024-01-04 21:00:00,server_006,52.55,49.96,26.76,20.13
2024-01-04 22:00:00,server_006,35.68,34.42,17.89,9.07
2024-01-04 23:00:00,server_006,34.78,33.97,20.82,15.38
2024-01-05 00:00:00,server_006,33.61,33.38,26.19,23.89
2024-01-05 01:00:00,server_006,45.25,39.2,21.81,19.76
2024-01-05 02:00:00,server_006,38.73,35.94,10.42,10.7
2024-01-05 03:00:00,server_006,30.16,31.66,6.78,18.48
2024-01-05 04:00:00,server_006,31.6,32.38,39.67,8.97
2024-01-05 05:00:00,server_006,40.02,36.59,23.74,7.69
2024-01-05 06:00:00,server_006,34.34,33.75,30.21,22.51
2024-01-05 07:00:00,server_006,56.22,51.8,32.52,22.54
2024-01-05 08:00:00,server_006,50.99,49.18,37.3,17.58
2024-01-05 09:00:00,server_006,70.15,65.86,30.23,36.14
2024-01-05 10:00:00,server_006,69.1,65.34,36.33,34.13
2024-01-05 11:00:00,server_006,65.21,63.39,43.37,25.29
2024-01-05 12:00:00,server_006,74.32,67.95,66.53,27.26
2024-01-05 13:00:00,server_006,67.94,64.76,52.62,35.13
2024-01-05 14:00:00,server_006,66.91,64.24,60.59,29.53
2024-01-05 15:00:00,server_006,89.91,79.74,60.17,38.48
2024-01-05 16:00:00,server_006,61.41,61.5,46.07,36.4
2024-01-05 17:00:00,server_006,94.91,82.24,71.94,49.65
2024-01-05 18:00:00,server_006,54.44,50.9,36.63,28.79
2024-01-05 19:00:00,server_006,51.65,49.51,18.84,22.95
2024-01-05 20:00:00,server_006,43.91,45.64,24.37,19.23
2024-01-05 21:00:00,server_006,51.89,49.63,29.83,24.6
2024-01-05 22:00:00,server_006,47.13,40.15,25.11,11.57
2024-01-05 23:00:00,server_006,42.42,37.79,6.31,7.08
2024-01-06 00:00:00,server_006,27.41,26.97,22.4,22.89
2024-01-06 01:00:00,server_006,38.78,32.65,16.35,25.01
2024-01-06 02:00:00,server_006,25.87,26.2,17.86,5.04
2024-01-06 03:00:00,server_006,27.65,27.09,13.58,17.82
2024-01-06 04:00:00,server_006,27.74,27.13,3.96,2.65
2024-01-06 05:00:00,server_006,23.7,25.11,13.99,0.88
2024-01-06 06:00:00,server_006,26.04,26.28,19.92,20.11
2024-01-06 07:00:00,server_006,48.55,43.22,36.73,20.6
2024-01-06 08:00:00,server_006,47.04,42.47,40.32,18.46
2024-01-06 09:00:00,server_006,52.93,51.1,22.74,23.22
2024-01-06 10:00:00,server_006,57.47,53.37,58.94,19.11
2024-01-06 11:00:00,server_006,54.4,51.83,31.53,26.64
2024-01-06 12:00:00,server_006,47.21,48.24,16.56,32.45
2024-01-06 13:00:00,server_006,55.46,52.36,34.86,31.57
2024-01-06 14:00:00,server_006,51.44,50.35,26.03,17.94
2024-01-06 15:00:00,server_006,61.19,55.23,40.27,38.46
2024-01-06 16:00:00,server_006,59.93,54.59,38.41,24.98
2024-01-06 17:00:00,server_006,50.16,49.71,38.36,26.34
2024-01-06 18:00:00,server_006,36.96,37.43,7.67,8.71
2024-01-06 19:00:00,server_006,43.09,40.49,11.29,11.99
2024-01-06 20:00:00,server_006,35.29,36.59,12.81,14.73
2024-01-06 21:00:00,server_006,42.7,40.3,20.86,17.98
2024-01-06 22:00:00,server_006,25.17,25.85,19.95,19.18
2024-01-06 23:00:00,server_006,35.62,31.07,34.85,12.29
2024-01-07 00:00:00,server_006,42.61,38.57,42.39,18.17
2024-01-07 01:00:00,server_006,28.42,27.47,14.19,12.6
2024-01-07 02:00:00,server_006,30.57,28.55,21.18,6.03
2024-01-07 03:00:00,server_006,28.24,27.38,21.72,19.35
2024-01-07 04:00:00,server_006,32.42,29.47,7.62,15.18
2024-01-07 05:00:00,server_006,23.88,25.2,21.55,15.79
2024-01-07 06:00:00,server_006,21.94,24.23,0.0,14.77
2024-01-07 07:00:00,server_006,60.86,53.38,38.65,38.1
2024-01-07 08:00:00,server_006,55.06,50.48,42.85,28.24
2024-01-07 09:00:00,server_006,52.8,51.03,37.62,35.79
2024-01-07 10:00:00,server_006,53.25,51.26,35.76,31.21
2024-01-07 11:00:00,server_006,64.01,56.63,34.3,42.26
2024-01-07 12:00:00,server_006,47.89,48.58,40.03,20.19
2024-01-07 13:00:00,server_006,60.94,55.1,41.74,26.71
2024-01-07 14:00:00,server_006,55.02,52.14,34.65,35.77
2024-01-07 15:00:00,server_006,52.59,50.93,22.97,17.97
2024-01-07 16:00:00,server_006,51.12,50.19,23.87,21.99
2024-01-07 17:00:00,server_006,62.75,56.01,31.34,38.25
2024-01-07 18:00:00,server_006,41.02,39.46,20.73,31.15
2024-01-07 19:00:00,server_006,41.13,39.51,16.28,27.51
2024-01-07 20:00:00,server_006,48.77,43.33,35.53,4.94
2024-01-07 21:00:00,server_006,38.72,38.31,20.55,14.79
2024-01-07 22:00:00,server_006,28.52,27.52,21.4,5.73
2024-01-07 23:00:00,server_006,24.63,25.58,24.16,12.28
2024-01-08 00:00:00,server_006,42.63,37.89,42.46,24.06
2024-01-08 01:00:00,server_006,46.72,39.94,9.65,23.64
2024-01-08 02:00:00,server_006,55.85,48.51,37.74,23.72
2024-01-08 03:00:00,server_006,42.45,37.8,14.85,17.41
2024-01-08 04:00:00,server_006,33.05,33.1,35.36,9.58
2024-01-08 05:00:00,server_006,38.31,35.73,32.25,5.89
2024-01-08 06:00:00,server_006,32.38,32.77,24.27,10.56
2024-01-08 07:00:00,server_006,47.94,47.66,32.53,9.24
2024-01-08 08:00:00,server_006,45.59,46.48,41.09,18.03
2024-01-08 09:00:00,server_006,74.66,68.12,39.26,35.24
2024-01-08 10:00:00,server_006,64.25,62.92,36.14,23.89
2024-01-08 11:00:00,server_006,79.95,70.76,43.94,35.91
2024-01-08 12:00:00,server_006,81.0,71.29,74.21,26.18
2024-01-08 13:00:00,server_006,96.33,82.95,62.31,53.18
2024-01-08 14:00:00,server_006,72.75,67.16,35.66,39.95
2024-01-08 15:00:00,server_006,73.83,67.7,59.67,42.39
2024-01-08 16:00:00,server_006,68.96,65.27,16.59,40.21
2024-01-08 17:00:00,server_006,67.19,64.38,43.51,30.19
2024-01-08 18:00:00,server_006,53.07,50.22,38.69,27.52
2024-01-08 19:00:00,server_006,42.13,44.75,38.74,15.81
2024-01-08 20:00:00,server_006,49.11,48.24,17.52,18.68
2024-01-08 21:00:00,server_006,75.26,65.31,43.99,29.39
2024-01-08 22:00:00,server_006,34.6,33.88,37.64,11.48
2024-01-08 23:00:00,server_006,41.5,37.33,29.03,23.06
2024-01-09 00:00:00,server_006,58.41,49.78,22.55,26.44
2024-01-09 01:00:00,server_006,38.08,35.62,29.51,28.05
2024-01-09 02:00:00,server_006,29.3,31.23,23.26,13.89
2024-01-09 03:00:00,server_006,41.15,37.15,32.98,26.49
2024-01-09 04:00:00,server_006,45.56,39.36,25.6,23.59
2024-01-09 05:00:00,server_006,37.68,35.42,14.09,35.13
2024-01-09 06:00:00,server_006,30.01,31.59,20.86,12.95
2024-01-09 07:00:00,server_006,60.97,54.17,43.55,23.42
2024-01-09 08:00:00,server_006,56.48,51.92,30.27,7.95
2024-01-09 09:00:00,server_006,69.18,65.38,37.33,39.61
2024-01-09 10:00:00,server_006,73.59,67.58,37.57,29.12
2024-01-09 11:00:00,server_006,60.35,60.96,31.24,42.47
2024-01-09 12:00:00,server_006,63.69,62.63,15.53,32.97
2024-01-09 13:00:00,server_006,84.32,76.95,44.83,46.23
2024-01-09 14:00:00,server_006,79.84,70.71,52.42,35.87
